ProductCode,Units,Pieces,Grade,Date
1LOMSL8,210,0,DEALER,1/29/2013
1LOMSA8,210,0,DEALER,1/29/2013
1LOMSA12,140,0,DEALER,1/29/2013
4TOS10,100,0,DEALER,1/29/2013
4TOS12,80,0,DEALER,1/29/2013
1LOM4CL,210,0,DEALER,1/29/2013
1LOM5CL,315,0,DEALER,1/29/2013
1LOM8CL,105,0,DEALER,1/29/2013
7LOM8,504,0,DEALER,2/1/2013
1LOMSG4,840,0,DEALER,2/1/2013
1LOMCHR,420,0,DEALER,2/1/2013
7POM347,90,0,DEALER,2/1/2013
7POMSE,90,0,DEALER,2/1/2013
4TOS4,240,0,DEALER,2/1/2013
4TOS6,160,0,DEALER,2/1/2013
4TOS8,240,0,DEALER,2/1/2013
5TOS4,216,0,DEALER,2/1/2013
1LSHCRT,360,0,DEALER,2/1/2013
5TOS4,864,0,DEALER,2/5/2013
4TOS8,360,0,DEALER,2/5/2013
5TOS12,144,0,DEALER,2/5/2013
5TOS6,288,0,DEALER,2/5/2013
1LOM12CL48,140,0,DEALER,2/6/2013
1LOMSL8,420,0,DEALER,2/7/2013
7POM348,360,0,DEALER,2/7/2013
7POMSE,315,0,DEALER,2/7/2013
4TOS4,960,0,DEALER,1/24/2013
4TOS6,320,0,DEALER,1/24/2013
4TOS8,600,0,DEALER,1/24/2013
4TOS10,100,0,DEALER,1/24/2013
5TOS4,648,0,DEALER,1/24/2013
5TOS6,144,0,DEALER,1/24/2013
7POMSE,1080,0,DEALER,1/24/2013
7LOM12,1008,0,DEALER,1/24/2013
7LOM9,1680,0,DEALER,1/24/2013
7LSM,336,0,DEALER,1/24/2013
1LOM4CL,210,0,DEALER,1/24/2013
1LOM5CL,210,0,DEALER,1/24/2013
7LOM6,1344,0,DEALER,1/29/2013
7LOMSF,630,0,DEALER,1/29/2013
7LOMSF,137,0,DEALER,1/29/2013
7LOM12,672,0,DEALER,1/29/2013
7POM348,450,0,DEALER,1/29/2013
1LOM4CL,630,0,DEALER,1/29/2013
1PADSL,148,0,DEALER,1/29/2013
7POMSE,1620,0,DEALER,1/29/2013
7LOM8,1260,0,DEALER,1/29/2013
1LOMSG4,3360,0,DEALER,1/29/2013
1LOMCHR,105,0,DEALER,1/29/2013
7LSH,1008,0,DEALER,1/29/2013
7LOMSF,882,0,DEALER,1/29/2013
1LOM124CL,420,0,DEALER,1/29/2013
1LOM124CL,110,0,DEALER,1/29/2013
7POM348,45,0,DEALER,1/29/2013
7POMSE,540,0,DEALER,1/29/2013
7POMRBB8,45,0,DEALER,1/29/2013
4TOS4,480,0,DEALER,1/29/2013
4TOS6,320,0,DEALER,1/29/2013
4TOS6,144,0,DEALER,1/29/2013
4TOS8,240,0,DEALER,1/29/2013
5TOS4,216,0,DEALER,1/29/2013
5TOS6,144,0,DEALER,1/29/2013
1LOM5CL,630,0,DEALER,2/5/2013
1LOM8CL,315,0,DEALER,2/5/2013
5TOS4,216,0,DEALER,2/5/2013
5TOS6,144,0,DEALER,2/5/2013
1LOMCHR,105,0,DEALER,1/29/2013
1LOM5CL,420,0,DEALER,1/29/2013
1LOMSA12,280,0,DEALER,1/29/2013
4TOS4,480,0,DEALER,1/29/2013
4TOS6,320,0,DEALER,1/29/2013
7POMSP,225,0,DEALER,2/8/2013
4TOS496,384,0,DEALER,2/8/2013
1LOM5CL,420,0,DEALER,2/8/2013
7POMSP,1395,0,DEALER,2/8/2013
1LOMSA8,840,0,DEALER,2/8/2013
7POMSP,1440,0,DEALER,2/8/2013
1LOM5CL12,315,0,DEALER,2/8/2013
7LOM12,168,0,DEALER,2/8/2013
4TOS496,384,0,DEALER,2/8/2013
7POMSE,135,0,DEALER,2/8/2013
4TOS496,192,0,DEALER,2/8/2013
1LOMSA8,420,0,DEALER,2/8/2013
7POMSP,1395,0,DEALER,2/8/2013
1LOM5CL12,105,0,DEALER,2/8/2013
7LOM8,756,0,DEALER,1/29/2013
7LSM,336,0,DEALER,1/29/2013
1LOM5CL,210,0,DEALER,1/29/2013
1LOMSG4,2800,0,DEALER,1/29/2013
7POMSE,1260,0,DEALER,1/29/2013
7POM348,540,0,DEALER,1/29/2013
1PADSL,222,0,DEALER,1/29/2013
4TOS6,1280,0,DEALER,1/29/2013
1LOMSL8,46,3.19000005722046,DEALER,2/1/2013
4TOS4,960,50.1199989318848,DEALER,2/1/2013
4TOS6,320,26.0499992370605,DEALER,2/1/2013
1LOM5CL,105,14.0500001907349,DEALER,2/1/2013
1PADSL,222,48.5900001525879,DEALER,2/1/2013
7POMSE,45,8,DEALER,2/1/2013
4TOS2,880,0,DEALER,1/22/2013
4TOS4,1680,0,DEALER,1/22/2013
4TOS6,1760,0,DEALER,1/22/2013
4TOS8,720,0,DEALER,1/22/2013
1LOMSG4,1400,0,DEALER,1/22/2013
7LOMSF,378,0,DEALER,1/22/2013
7LOM8,1764,0,DEALER,1/22/2013
7LOM12,336,0,DEALER,1/22/2013
7POMSE,405,0,DEALER,1/22/2013
7POMSE,360,0,DEALER,2/1/2013
7PSMSE,90,0,DEALER,2/1/2013
7LOM6,672,0,DEALER,2/1/2013
7LOM9,420,0,DEALER,2/1/2013
7LSH,336,0,DEALER,2/1/2013
4TOS2,1320,0,DEALER,2/1/2013
4TOS4,1440,0,DEALER,2/1/2013
4TOS6,320,0,DEALER,2/1/2013
4TOS8,720,0,DEALER,2/1/2013
5TOS4,1728,0,DEALER,2/1/2013
5TOS6,864,0,DEALER,2/1/2013
5TOS8,324,0,DEALER,2/1/2013
7POMRBB8,45,0,DEALER,2/12/2013
1LOMSG4,420,0,DEALER,2/12/2013
7PSMSE,45,0,DEALER,2/12/2013
1PADSL,74,0,DEALER,2/12/2013
7POM348,90,0,DEALER,2/12/2013
7LOM12,168,0,DEALER,2/12/2013
1LOM4CL,420,0,DEALER,1/29/2013
7LSH,672,0,DEALER,1/29/2013
7LOMSF,252,0,DEALER,1/29/2013
4TOS2,880,0,DEALER,1/29/2013
4TOS4,960,0,DEALER,1/29/2013
4TOS12,400,0,DEALER,1/29/2013
5TOS4,1080,0,DEALER,1/29/2013
5TOS6,1008,0,DEALER,1/29/2013
4FOM8,360,0,DEALER,1/29/2013
7POMSE,450,0,DEALER,1/29/2013
4TOS8,360,0,DEALER,1/29/2013
4TOS8,116,0,DEALER,1/29/2013
4TOS4,960,0,DEALER,1/29/2013
4TOS6,320,0,DEALER,1/29/2013
4TOS8,840,0,DEALER,1/29/2013
4TOS12,80,0,DEALER,1/29/2013
5TOS4,864,0,DEALER,1/29/2013
5TOS6,144,0,DEALER,1/29/2013
5TOS8,756,0,DEALER,1/29/2013
5TOS12,72,0,DEALER,1/29/2013
1LOM5CL,1260,0,DEALER,1/29/2013
1LOM8CL,630,0,DEALER,1/29/2013
1LOMSG4,2800,0,DEALER,1/29/2013
5TOS4,216,0,DEALER,1/22/2013
5TOS6,288,0,DEALER,1/22/2013
7LOM12,2184,0,DEALER,1/22/2013
7LOM9,840,0,DEALER,1/22/2013
7LOM6,672,0,DEALER,1/22/2013
7LOM6,318,0,DEALER,1/22/2013
4TOS4,1440,0,DEALER,1/22/2013
4TOS6,960,0,DEALER,1/22/2013
4TOS8,240,0,DEALER,1/22/2013
7LOMSF,252,0,DEALER,1/22/2013
7POMSE,405,0,DEALER,1/22/2013
7POM348,45,0,DEALER,2/8/2013
7POMSE,180,0,DEALER,2/8/2013
4TOS4,480,0,DEALER,2/8/2013
5TOS4,1080,0,DEALER,2/8/2013
5TOS4,213,0,DEALER,2/8/2013
1PADSL,37,0,DEALER,2/8/2013
1LOMSL8,9450,0,DEALER,2/1/2013
1LOMSL8,218,0,DEALER,2/1/2013
5TOS10,180,0,DEALER,2/1/2013
1LOM8CL,105,0,DEALER,2/8/2013
4TOS6,160,0,DEALER,2/8/2013
1LOM5CL,115,0,DEALER,2/8/2013
1LOM5CL,90,0,DEALER,2/8/2013
4TOS2,440,0,DEALER,2/8/2013
1LOMSL8,210,0,DEALER,2/8/2013
58TOM3DTU,1296,0,DEALER,2/12/2013
58TOM6DTU,1920,0,DEALER,2/12/2013
1PTXA12BL,1364,0,DEALER,2/12/2013
5TTXA192,336,0,DEALER,2/12/2013
7LOM12,168,0,DEALER,2/15/2013
1LOM5CL,105,0,DEALER,2/15/2013
7POMSP,630,0,DEALER,2/15/2013
1LOM5CL,105,0,DEALER,2/15/2013
4TOS496,384,0,DEALER,2/15/2013
1LOM5CL,630,0,DEALER,2/15/2013
7POMSP,1710,0,DEALER,2/15/2013
4TOS496,192,0,DEALER,2/15/2013
1LOMSA8,420,0,DEALER,2/15/2013
7POMSP,1530,0,DEALER,2/15/2013
1LOM5CL12,420,0,DEALER,2/15/2013
7LOM12,168,0,DEALER,2/15/2013
4TOS496,384,0,DEALER,2/15/2013
7POMSE,45,0,DEALER,2/15/2013
4TOS496,384,0,DEALER,2/15/2013
1LOMSA8,1050,0,DEALER,2/15/2013
7POMSP,1710,0,DEALER,2/15/2013
1LOM5CL12,525,0,DEALER,2/15/2013
4TOS4,1440,0,DEALER,1/22/2013
4TOS6,2880,0,DEALER,1/22/2013
4TOS10,800,0,DEALER,1/22/2013
7LOM12,1344,0,DEALER,1/22/2013
1LOMSG4,1400,0,DEALER,1/22/2013
7POMSE,225,0,DEALER,1/22/2013
58TOM3DTU,3888,0,DEALER,2/12/2013
58TOM3DTU,429,0,DEALER,2/12/2013
58TOM6DTU,576,0,DEALER,2/12/2013
5TOS4,2376,0,DEALER,2/6/2013
7LOM12,336,0,DEALER,2/6/2013
7LOM12,150,0,DEALER,2/6/2013
1LOMCHR,105,0,DEALER,2/6/2013
1LOM4CL,210,0,DEALER,2/6/2013
1LOMSLC6,280,0,DEALER,2/6/2013
7POM348,135,0,DEALER,2/6/2013
1LSHCRT,180,0,DEALER,2/6/2013
4TOS8,120,0,DEALER,2/6/2013
1LOMSG4,3920,0,DEALER,1/22/2013
7POMSE,1890,0,DEALER,1/22/2013
4TOS2,1320,0,DEALER,1/22/2013
4TOS4,960,0,DEALER,1/22/2013
4TOS6,480,0,DEALER,1/22/2013
4TOS6,158,0,DEALER,1/22/2013
4TOS8,240,0,DEALER,1/22/2013
7LOM6,672,0,DEALER,1/22/2013
7LOM12,168,0,DEALER,1/22/2013
58TOM4DTU,3744,0,DEALER,2/14/2013
58TOM4DTU,326,0,DEALER,2/14/2013
1LOM4CL,315,0,DEALER,2/6/2013
1LOM5CL,840,0,DEALER,2/6/2013
7POMSE,405,0,DEALER,2/6/2013
4TOS2,880,0,DEALER,2/6/2013
4TOS6,960,0,DEALER,2/6/2013
4TOS6,192,0,DEALER,2/6/2013
4TOS8,120,0,DEALER,2/6/2013
4TOS8,126,0,DEALER,2/6/2013
4TOS10,300,0,DEALER,2/6/2013
4TOS12,320,0,DEALER,2/6/2013
7LOM9,1470,0,DEALER,2/6/2013
7LOM9,168,0,DEALER,2/6/2013
1LOMSG4,1960,0,DEALER,2/6/2013
1LOM124CL,700,0,DEALER,2/19/2013
1LOM126CL,140,0,DEALER,2/19/2013
7POM348,90,0,DEALER,2/19/2013
7LOM12,672,0,DEALER,2/19/2013
7POMSE,180,0,DEALER,2/19/2013
7LSM,504,0,DEALER,2/19/2013
1LOM124CL,115,0,DEALER,2/19/2013
1LOM126CL,117,0,DEALER,2/19/2013
7LSM,336,0,DEALER,2/13/2013
7LOM12,336,0,DEALER,2/13/2013
7POM349,90,0,DEALER,2/13/2013
7POM347,90,0,DEALER,2/13/2013
7POM348,360,0,DEALER,2/13/2013
4TOS4,240,0,DEALER,2/11/2013
4TOS8,240,0,DEALER,2/11/2013
5TOS4,432,0,DEALER,2/11/2013
5TOS8,216,0,DEALER,2/11/2013
1LOM8CL,420,0,DEALER,2/11/2013
7POMSE,270,0,DEALER,2/11/2013
4TOS12,80,0,DEALER,2/11/2013
7LOM6,672,0,DEALER,2/6/2013
7LOM8,2772,0,DEALER,2/6/2013
7LOM12,840,0,DEALER,2/6/2013
7LSM,504,0,DEALER,2/6/2013
7POM348,90,0,DEALER,2/6/2013
1LSHFISH,180,0,DEALER,2/6/2013
7PSMSE,135,0,DEALER,2/6/2013
5TOS2,396,0,DEALER,2/6/2013
5TOS4,648,0,DEALER,2/6/2013
5TOS6,720,0,DEALER,2/6/2013
5TOS6,139,0,DEALER,2/6/2013
5TOS8,540,0,DEALER,2/6/2013
5TOS10,180,0,DEALER,2/6/2013
5TOS12,72,0,DEALER,2/6/2013
5TOS12,60,0,DEALER,2/6/2013
7POMSE,180,0,DEALER,2/6/2013
4TOS2,1320,0,DEALER,2/5/2013
4TOS4,1440,0,DEALER,2/5/2013
4TOS6,480,0,DEALER,2/5/2013
4TOS8,1200,0,DEALER,2/5/2013
4TOS12,80,0,DEALER,2/5/2013
5TOS4,216,0,DEALER,2/5/2013
5TOS8,432,0,DEALER,2/5/2013
5TOS12,72,0,DEALER,2/5/2013
1LOM5CL,1470,0,DEALER,2/5/2013
1LOM8CL,525,0,DEALER,2/5/2013
1LOMSG4,2240,0,DEALER,2/5/2013
7LOM8,252,0,DEALER,2/4/2013
7LOM12,168,0,DEALER,2/4/2013
1LOM4CL,105,0,DEALER,2/4/2013
1LOM5CL,840,0,DEALER,2/4/2013
1LOMSL8,210,0,DEALER,2/4/2013
1LOM126CL,140,0,DEALER,2/4/2013
1LOMSG4,2240,0,DEALER,2/4/2013
7LSM,168,0,DEALER,2/4/2013
1LOMCHR,630,0,DEALER,2/4/2013
1PADSL,37,0,DEALER,2/4/2013
7POM347,405,0,DEALER,2/4/2013
7POM348,90,0,DEALER,2/4/2013
7POM349,45,0,DEALER,2/4/2013
7POMSE,315,0,DEALER,2/4/2013
4TOS2,440,0,DEALER,2/4/2013
4TOS4,1440,0,DEALER,2/4/2013
4TOS6,320,0,DEALER,2/4/2013
4TOS8,360,0,DEALER,2/4/2013
4TOS12,160,0,DEALER,2/4/2013
5TOS4,216,0,DEALER,2/4/2013
5TOS6,126,0,DEALER,2/4/2013
5TOS8,108,0,DEALER,2/4/2013
5TOS12,72,0,DEALER,2/4/2013
1LSHCRT,180,0,DEALER,2/4/2013
7POM347,1035,0,DEALER,2/14/2013
58TOM4DTU,4032,0,DEALER,2/19/2013
7LOM6,672,0,DEALER,2/6/2013
7LOM8,756,0,DEALER,2/6/2013
7LOM9,630,0,DEALER,2/6/2013
7LOM12,504,0,DEALER,2/6/2013
1LOM4CL,210,0,DEALER,2/6/2013
1LOM5CL,210,0,DEALER,2/6/2013
1LOM126CL,140,0,DEALER,2/6/2013
1LOMSG4,1680,0,DEALER,2/6/2013
7LSM,168,0,DEALER,2/6/2013
7POM348,180,0,DEALER,2/6/2013
7POMSE,270,0,DEALER,2/6/2013
4TOS2,1320,0,DEALER,2/6/2013
4TOS4,720,0,DEALER,2/6/2013
4TOS6,480,0,DEALER,2/6/2013
4TOS8,600,0,DEALER,2/6/2013
4TOS10,300,0,DEALER,2/6/2013
4TOS12,80,0,DEALER,2/6/2013
5TOS4,432,0,DEALER,2/6/2013
1LOMSG4,6720,0,DEALER,2/20/2013
7POMSP,135,0,DEALER,2/22/2013
4TOS496,2304,0,DEALER,2/22/2013
1LOM5CL,1680,0,DEALER,2/22/2013
7POMSP,1980,0,DEALER,2/22/2013
4TOS496,576,0,DEALER,2/22/2013
1LOMSA8,1260,0,DEALER,2/22/2013
7POMSP,2430,0,DEALER,2/22/2013
1LOM5CL12,105,0,DEALER,2/22/2013
7LOM12,1008,0,DEALER,2/22/2013
4TOS496,1344,0,DEALER,2/22/2013
1LOM5CL,420,0,DEALER,2/22/2013
7POMSE,270,0,DEALER,2/22/2013
4TOS496,1152,0,DEALER,2/22/2013
1LOMSA8,420,0,DEALER,2/22/2013
7POMSP,1620,0,DEALER,2/22/2013
1LOM5CL12,420,0,DEALER,2/22/2013
7LOM8,756,0,DEALER,2/6/2013
7LOM9,630,0,DEALER,2/6/2013
7LOM12,504,0,DEALER,2/6/2013
1LOM5CL,210,0,DEALER,2/6/2013
1LOM126CL,140,0,DEALER,2/6/2013
7LSM,336,0,DEALER,2/6/2013
1LOMCHR,105,0,DEALER,2/6/2013
7LSH,336,0,DEALER,2/6/2013
7LOMSF,126,0,DEALER,2/6/2013
1LOM124CL,140,0,DEALER,2/6/2013
4TOS2,880,0,DEALER,2/6/2013
4TOS2,436,0,DEALER,2/6/2013
4TOS4,1200,0,DEALER,2/6/2013
4TOS4,248,0,DEALER,2/6/2013
4TOS6,480,0,DEALER,2/6/2013
4TOS8,480,0,DEALER,2/6/2013
4TOS12,160,0,DEALER,2/6/2013
5TOS2,396,0,DEALER,2/6/2013
5TOS4,648,0,DEALER,2/6/2013
5TOS6,576,0,DEALER,2/6/2013
5TOS8,108,0,DEALER,2/6/2013
5TOS12,72,0,DEALER,2/6/2013
4FOM8,120,0,DEALER,2/6/2013
7LSM,168,0,DEALER,2/13/2013
7LOM12,336,0,DEALER,2/13/2013
7LOM8,504,0,DEALER,2/13/2013
7POM348,450,0,DEALER,2/13/2013
1PADSL,37,0,DEALER,2/13/2013
1LOM5CL,315,0,DEALER,2/13/2013
1LOM8CL,210,0,DEALER,2/13/2013
1LOMSA12,560,0,DEALER,2/13/2013
7POM348,90,0,DEALER,2/13/2013
7LSM,336,0,DEALER,2/14/2013
4TOS4,480,0,DEALER,2/14/2013
5TOS4,432,0,DEALER,2/14/2013
5TOS6,288,0,DEALER,2/14/2013
5TOS8,108,0,DEALER,2/14/2013
5TOS10,90,0,DEALER,2/14/2013
5TOS12,72,0,DEALER,2/14/2013
1PADSL,37,0,DEALER,2/14/2013
1PADSL,19,0,DEALER,2/14/2013
1LOMSLC6,140,0,DEALER,2/14/2013
7POM348,45,0,DEALER,2/14/2013
5TOS6,144,0,DEALER,2/14/2013
5TOS4,648,0,DEALER,2/14/2013
7LOM9,210,0,DEALER,2/14/2013
4TOS4,960,0,DEALER,2/14/2013
7POM348,45,0,DEALER,2/25/2013
7LOM12,504,0,DEALER,2/25/2013
WSMISC4896,495,0,WASTE,2/20/2013
WSMISC4896,92,0,WASTE,2/20/2013
WSMISC4896,88,0,WASTE,2/20/2013
WSMISC4896,41,0,WASTE,2/20/2013
WSMISC4896,50,0,WASTE,2/20/2013
WSMISC4896,53,0,WASTE,2/20/2013
WSMISC4896,42,0,WASTE,2/20/2013
WSMISC4896,32,0,WASTE,2/20/2013
WSMISC4896,15,0,WASTE,2/20/2013
WS1LMISC8,438,0,WASTE,2/20/2013
WS1LMISC8,432,0,WASTE,2/20/2013
WS1LMISC8,224,0,WASTE,2/20/2013
WS1LMISC8,198,0,WASTE,2/20/2013
7LOM6,336,0,DEALER,2/14/2013
7LOM9,210,0,DEALER,2/14/2013
7LOM12,1008,0,DEALER,2/14/2013
7LOMSF,126,0,DEALER,2/14/2013
1LOM5CL,105,0,DEALER,2/14/2013
7LSH,336,0,DEALER,2/14/2013
7POMSE,450,0,DEALER,2/14/2013
4TOS2,880,0,DEALER,2/14/2013
4TOS4,4080,0,DEALER,2/14/2013
4TOS6,480,0,DEALER,2/14/2013
4TOS8,480,0,DEALER,2/14/2013
4TOS10,200,0,DEALER,2/14/2013
4TOS12,160,0,DEALER,2/14/2013
4FOM8,480,0,DEALER,2/14/2013
5TOS6,144,0,DEALER,2/14/2013
5TOS8,108,0,DEALER,2/14/2013
7POMSE,540,0,DEALER,2/11/2013
4FOM6,160,0,DEALER,2/11/2013
4TOS2,440,0,DEALER,2/11/2013
4TOS4,1200,0,DEALER,2/11/2013
4TOS6,480,0,DEALER,2/11/2013
4TOS10,100,0,DEALER,2/11/2013
4TOS12,80,0,DEALER,2/11/2013
5TOS4,1728,0,DEALER,2/11/2013
5TOS6,1152,0,DEALER,2/11/2013
5TOS8,324,0,DEALER,2/11/2013
5TOS10,270,0,DEALER,2/11/2013
5TOS12,216,0,DEALER,2/11/2013
1LOM4CL,315,0,DEALER,2/11/2013
1LOM5CL,105,0,DEALER,2/11/2013
7LOMSF,126,0,DEALER,2/11/2013
4FOM8,480,0,DEALER,2/11/2013
7LOM9,1470,0,DEALER,2/12/2013
7LOM12,840,0,DEALER,2/12/2013
1LOM5CL,210,0,DEALER,2/12/2013
1LOMSG4,1120,0,DEALER,2/12/2013
7POMSE,450,0,DEALER,2/12/2013
4TOS4,480,0,DEALER,2/12/2013
4TOS6,320,0,DEALER,2/12/2013
4TOS8,360,0,DEALER,2/12/2013
4TOS10,100,0,DEALER,2/12/2013
4TOS12,240,0,DEALER,2/12/2013
5TOS2,396,0,DEALER,2/12/2013
5TOS4,1512,0,DEALER,2/12/2013
5TOS6,144,0,DEALER,2/12/2013
5TOS8,432,0,DEALER,2/12/2013
1LOMSG4,4480,0,DEALER,2/12/2013
1LOM5CL,1050,0,DEALER,2/12/2013
1PADSL,407,0,DEALER,2/12/2013
1PADSL,32,0,DEALER,2/12/2013
7POM348,630,0,DEALER,2/12/2013
1LSH,140,0,DEALER,2/12/2013
7LOM12,1512,0,DEALER,2/12/2013
1LOM124CL,280,0,DEALER,2/12/2013
1LOM4CL,105,0,DEALER,2/21/2013
5TOS4,216,0,DEALER,2/21/2013
5TOS8,108,0,DEALER,2/21/2013
4TOS3,320,0,DEALER,2/21/2013
4TOS4,240,0,DEALER,2/21/2013
E7POM348,225,0,ECON,2/21/2013
E7POM348,50,0,ECON,2/21/2013
E7POM348,51,0,ECON,2/21/2013
E7POM348,31,0,ECON,2/21/2013
E7POM348,29,0,ECON,2/21/2013
E7POMSP,315,0,ECON,2/21/2013
E7POMSP,52,0,ECON,2/21/2013
1LSHCRT,180,0,DEALER,2/21/2013
E1LOM5CL,107,0,ECON,2/25/2013
1LOM4CL,105,0,DEALER,2/13/2013
1LOM5CL,210,0,DEALER,2/13/2013
1LOM8CL,105,0,DEALER,2/13/2013
4TOS4,240,0,DEALER,2/13/2013
4TOS6,160,0,DEALER,2/13/2013
1LOMCHR,210,0,DEALER,2/14/2013
1LOM5CL,1680,0,DEALER,2/14/2013
1LOM8CL,315,0,DEALER,2/14/2013
1LOMSLC6,280,0,DEALER,2/14/2013
7POMSE,360,0,DEALER,2/14/2013
1LOMSG4,560,0,DEALER,2/14/2013
1LOMSF,105,0,DEALER,2/14/2013
4TOS4,1440,0,DEALER,2/14/2013
4TOS6,640,0,DEALER,2/14/2013
4TOS8,480,0,DEALER,2/14/2013
5TOS12,144,0,DEALER,2/14/2013
7LOMSF,252,0,DEALER,2/25/2013
1LSHCRT,540,0,DEALER,2/25/2013
7POM349,90,0,DEALER,2/25/2013
7LOM12,336,0,DEALER,2/25/2013
4TOS4,960,0,DEALER,2/25/2013
7POM347,450,0,DEALER,2/20/2013
7POM348,495,0,DEALER,2/20/2013
WXMINV,1948,0,WIP,2/28/2013
7POMSP,495,0,DEALER,3/1/2013
1LOM5CL,105,0,DEALER,3/1/2013
4TOS496,1152,0,DEALER,3/1/2013
1LOM5CL,1050,0,DEALER,3/1/2013
7POMSP,1305,0,DEALER,3/1/2013
4TOS496,576,0,DEALER,3/1/2013
1LOMSA8,630,0,DEALER,3/1/2013
7POMSP,1620,0,DEALER,3/1/2013
1LOM5CL12,210,0,DEALER,3/1/2013
4TOS496,576,0,DEALER,3/1/2013
1LOM5CL,105,0,DEALER,3/1/2013
7POMSE,90,0,DEALER,3/1/2013
4TOS496,576,0,DEALER,3/1/2013
1LOMSA8,840,0,DEALER,3/1/2013
7POMSP,1530,0,DEALER,3/1/2013
1LOM5CL12,315,0,DEALER,3/1/2013
7LSH,840,0,DEALER,2/14/2013
7POMSE,315,0,DEALER,2/14/2013
1LSHFISH,540,0,DEALER,2/14/2013
4TOS4,720,0,DEALER,2/14/2013
4TOS6,640,0,DEALER,2/14/2013
4TOS12,160,0,DEALER,2/14/2013
5TOS6,864,0,DEALER,2/14/2013
5TOS6,168,0,DEALER,2/14/2013
5TOS8,432,0,DEALER,2/14/2013
5TOS12,864,0,DEALER,2/14/2013
4FOM8,360,0,DEALER,2/14/2013
7LOM8,756,0,DEALER,2/12/2013
7LOM9,1260,0,DEALER,2/12/2013
7LOM12,840,0,DEALER,2/12/2013
7LSM,192,0,DEALER,2/12/2013
1LOMCHR,105,0,DEALER,2/12/2013
7POMSE,360,0,DEALER,2/12/2013
7POMRBB8,45,0,DEALER,2/12/2013
4TOS4,480,0,DEALER,2/12/2013
4TOS6,160,0,DEALER,2/12/2013
4TOS8,600,0,DEALER,2/12/2013
5TOS4,1512,0,DEALER,2/12/2013
5TOS6,288,0,DEALER,2/12/2013
5TOS8,324,0,DEALER,2/12/2013
5TOS10,270,0,DEALER,2/12/2013
4FOM8,120,0,DEALER,2/12/2013
1LSHCRT,180,0,DEALER,2/12/2013
58TOM4DTU,15840,0,DEALER,2/19/2013
58TOM4DTU,280,0,DEALER,2/19/2013
1LSH,140,0,DEALER,2/25/2013
7POM349,90,0,DEALER,2/25/2013
1POM8088,37,0,DEALER,2/25/2013
1LOMSG4,280,0,DEALER,2/25/2013
1LSHFISH,180,0,DEALER,2/25/2013
4TOS4,1200,0,DEALER,2/25/2013
4TOS496,768,0,DEALER,2/25/2013
5TOS8,108,0,DEALER,2/25/2013
7LOM12,336,0,DEALER,2/21/2013
1LOM4CL,210,0,DEALER,2/21/2013
1LOM5CL,315,0,DEALER,2/21/2013
1LOM8CL,210,0,DEALER,2/21/2013
7POM348,43,0,DEALER,2/21/2013
7POM348,45,0,DEALER,2/21/2013
5TOS6,144,0,DEALER,2/21/2013
7LOM8,252,0,DEALER,2/20/2013
7LOM12,336,0,DEALER,2/20/2013
1LOM4CL,105,0,DEALER,2/20/2013
1LOM5CL,105,0,DEALER,2/20/2013
4TOS6,160,0,DEALER,2/20/2013
5TOS8,108,0,DEALER,2/20/2013
1PADSL,37,0,DEALER,2/20/2013
5TOS6,288,0,DEALER,2/20/2013
5TOS4,216,0,DEALER,2/20/2013
7LOM12,336,0,DEALER,3/4/2013
7POMSE,45,0,DEALER,3/4/2013
7LSM,168,0,DEALER,3/4/2013
4TOS2,1760,0,DEALER,1/22/2013
4TOS4,3840,0,DEALER,1/22/2013
4TOS6,2560,0,DEALER,1/22/2013
4TOS8,480,0,DEALER,1/22/2013
4TOS10,400,0,DEALER,1/22/2013
4TOS12,320,0,DEALER,1/22/2013
7LOM9,1470,0,DEALER,2/18/2013
7LOM12,1344,0,DEALER,2/18/2013
1LOM4CL,105,0,DEALER,2/18/2013
1LOM5CL,105,0,DEALER,2/18/2013
1LOM126CL,140,0,DEALER,2/18/2013
1LOMSG4,1120,0,DEALER,2/18/2013
7LSM,336,0,DEALER,2/18/2013
7LOMSF,252,0,DEALER,2/18/2013
1LOM124CL,140,0,DEALER,2/18/2013
7POMSE,450,0,DEALER,2/18/2013
4TOS6,480,0,DEALER,2/18/2013
4TOS8,600,0,DEALER,2/18/2013
4TOS12,240,0,DEALER,2/18/2013
5TOS6,288,0,DEALER,2/18/2013
5TOS8,216,0,DEALER,2/18/2013
4TOS4,3360,0,DEALER,2/20/2013
4TOS6,1920,0,DEALER,2/20/2013
4TOS6,176,0,DEALER,2/20/2013
4TOS8,480,0,DEALER,2/20/2013
4TOS10,400,0,DEALER,2/20/2013
4TOS12,160,0,DEALER,2/20/2013
7LOM8,1008,0,DEALER,2/20/2013
7LOM12,1008,0,DEALER,2/20/2013
7LOM9,1470,0,DEALER,2/21/2013
7LOM12,1344,0,DEALER,2/21/2013
1LOMSG4,2520,0,DEALER,2/21/2013
7LSM,336,0,DEALER,2/21/2013
7LSH,336,0,DEALER,2/21/2013
7LOMSF,252,0,DEALER,2/21/2013
7POM348,360,0,DEALER,2/21/2013
7POMSE,495,0,DEALER,2/21/2013
4TOS6,160,0,DEALER,2/21/2013
4TOS10,100,0,DEALER,2/21/2013
4TOS12,160,0,DEALER,2/21/2013
5TOS6,576,0,DEALER,2/21/2013
