ProductCode,Invoice Number,Units,Pieces,Grade,Date
1LOM8CL,3027692,210,0,DEALER,1/22/2013
7POM349,3027692,45,0,DEALER,1/22/2013
7POM347,3027692,675,0,DEALER,1/22/2013
7POM348,3027692,45,0,DEALER,1/22/2013
7POMSE,3027692,540,0,DEALER,1/22/2013
4TOS4,3027692,720,0,DEALER,1/22/2013
4TOS6,3027692,480,0,DEALER,1/22/2013
4TOS8,3027692,360,0,DEALER,1/22/2013
4TOS12,3027692,240,0,DEALER,1/22/2013
5TOS6,3027692,144,0,DEALER,1/22/2013
WXMINV,3027731,3150,0,WIP,1/31/2013
7LOM8,3027767,504,0,DEALER,1/24/2013
7LOM12,3027767,1176,0,DEALER,1/24/2013
7LOMSF,3027767,252,0,DEALER,1/24/2013
7LSH,3027767,504,0,DEALER,1/24/2013
7POMSE,3027767,450,0,DEALER,1/24/2013
4TOS2,3027767,440,0,DEALER,1/24/2013
4TOS4,3027767,2160,0,DEALER,1/24/2013
4TOS6,3027767,800,0,DEALER,1/24/2013
4TOS8,3027767,720,0,DEALER,1/24/2013
4TOS8,3027767,100,0,DEALER,1/24/2013
4TOS10,3027767,200,0,DEALER,1/24/2013
4TOS12,3027767,160,0,DEALER,1/24/2013
4FOM8,3027767,480,0,DEALER,1/24/2013
5TOS6,3027767,432,0,DEALER,1/24/2013
5TOS8,3027767,117,0,DEALER,1/24/2013
4TOS2,3027768,1320,0,DEALER,1/18/2013
4TOS4,3027768,3600,0,DEALER,1/18/2013
4TOS6,3027768,800,0,DEALER,1/18/2013
4TOS8,3027768,360,0,DEALER,1/18/2013
4TOS10,3027768,120,0,DEALER,1/18/2013
5TOS4,3027768,1080,0,DEALER,1/18/2013
5TOS6,3027768,864,0,DEALER,1/18/2013
5TOS8,3027768,324,0,DEALER,1/18/2013
7LOM12,3027768,1176,0,DEALER,1/18/2013
4TOS4,3027769,3120,0,DEALER,1/28/2013
4TOS6,3027769,2240,0,DEALER,1/28/2013
4TOS8,3027769,480,0,DEALER,1/28/2013
4TOS10,3027769,400,0,DEALER,1/28/2013
4TOS12,3027769,160,0,DEALER,1/28/2013
7LOM8,3027769,1008,0,DEALER,1/28/2013
7LOM12,3027769,1008,0,DEALER,1/28/2013
1LOM5CL,3027770,630,0,DEALER,1/28/2013
1LOM8CL,3027770,105,0,DEALER,1/28/2013
1LOMSL8,3027770,840,0,DEALER,1/28/2013
1LSHCRT,3027770,1260,0,DEALER,1/28/2013
1LOM5CL,3027780,105,0,DEALER,2/1/2013
7POMSP,3027780,360,0,DEALER,2/1/2013
4TOS496,3027781,192,0,DEALER,2/1/2013
1LOM5CL,3027781,945,0,DEALER,2/1/2013
7POMSP,3027781,1755,0,DEALER,2/1/2013
4TOS496,3027782,768,0,DEALER,2/1/2013
1LOMSA8,3027782,630,0,DEALER,2/1/2013
7POMSP,3027782,1485,0,DEALER,2/1/2013
1LOM5CL12,3027782,525,0,DEALER,2/1/2013
4TOS496,3027783,1152,0,DEALER,2/1/2013
7POMSE,3027783,90,0,DEALER,2/1/2013
4TOS496,3027784,576,0,DEALER,2/1/2013
1LOMSA8,3027784,420,0,DEALER,2/1/2013
7POMSP,3027784,1395,0,DEALER,2/1/2013
1LOM5CL12,3027784,105,0,DEALER,2/1/2013
1LSH,3027822,280,0,DEALER,1/22/2013
7POMSE,3027822,270,0,DEALER,1/22/2013
1LSH,3027823,420,43.6500015258789,DEALER,1/22/2013
1LOM4CL,3027823,210,31.3500003814697,DEALER,1/22/2013
7POM348,3027823,135,26.7999992370605,DEALER,1/22/2013
7POMSE,3027823,90,18.0499992370605,DEALER,1/22/2013
7POM349,3027823,135,30.1499996185303,DEALER,1/22/2013
E1LOM5CL,3027850,105,0,ECON,2/1/2013
4TOS4,3027931,3360,0,DEALER,1/28/2013
4TOS6,3027931,2080,0,DEALER,1/28/2013
4TOS8,3027931,480,0,DEALER,1/28/2013
4TOS10,3027931,400,0,DEALER,1/28/2013
4TOS12,3027931,160,0,DEALER,1/28/2013
7LOM8,3027931,1008,0,DEALER,1/28/2013
7LOM12,3027931,1008,0,DEALER,1/28/2013
1LOMSG4,3027932,840,0,DEALER,1/30/2013
1LOM5CL,3027932,525,0,DEALER,1/30/2013
7POMSE,3027932,360,0,DEALER,1/30/2013
4TOS2,3027932,440,0,DEALER,1/30/2013
4TOS4,3027932,240,0,DEALER,1/30/2013
4TOS6,3027932,160,0,DEALER,1/30/2013
4TOS8,3027932,120,0,DEALER,1/30/2013
1LOM4CL,3027979,210,0,DEALER,1/30/2013
1LOM8CL,3027979,105,0,DEALER,1/30/2013
1LSH,3027979,140,0,DEALER,1/30/2013
1LSHCRT,3027979,180,0,DEALER,1/30/2013
4TOS4,3027979,480,0,DEALER,1/30/2013
4TOS6,3027980,320,0,DEALER,2/1/2013
5TOS4,3027980,1296,0,DEALER,2/1/2013
5TOS10,3027980,90,0,DEALER,2/1/2013
5TOS12,3027980,144,0,DEALER,2/1/2013
1LOMSL8,3027981,210,0,DEALER,1/29/2013
1LOMSA8,3027981,210,0,DEALER,1/29/2013
1LOMSA12,3027981,140,0,DEALER,1/29/2013
4TOS10,3027981,100,0,DEALER,1/29/2013
4TOS12,3027981,80,0,DEALER,1/29/2013
1LOM4CL,3027981,210,0,DEALER,1/29/2013
1LOM5CL,3027981,315,0,DEALER,1/29/2013
1LOM8CL,3027981,105,0,DEALER,1/29/2013
7LOM8,3027982,504,0,DEALER,2/1/2013
1LOMSG4,3027982,840,0,DEALER,2/1/2013
1LOMCHR,3027982,420,0,DEALER,2/1/2013
7POM347,3027982,90,0,DEALER,2/1/2013
7POMSE,3027982,90,0,DEALER,2/1/2013
4TOS4,3027982,240,0,DEALER,2/1/2013
4TOS6,3027982,160,0,DEALER,2/1/2013
4TOS8,3027982,240,0,DEALER,2/1/2013
5TOS4,3027982,216,0,DEALER,2/1/2013
1LSHCRT,3027982,360,0,DEALER,2/1/2013
5TOS4,3027983,864,0,DEALER,2/5/2013
4TOS8,3027983,360,0,DEALER,2/5/2013
5TOS12,3027983,144,0,DEALER,2/5/2013
5TOS6,3027983,288,0,DEALER,2/5/2013
1LOM12CL48,3027984,140,0,DEALER,2/6/2013
1LOMSL8,3028041,420,0,DEALER,2/7/2013
7POM348,3028041,360,0,DEALER,2/7/2013
7POMSE,3028041,315,0,DEALER,2/7/2013
4TOS4,3028042,960,0,DEALER,1/24/2013
4TOS6,3028042,320,0,DEALER,1/24/2013
4TOS8,3028042,600,0,DEALER,1/24/2013
4TOS10,3028042,100,0,DEALER,1/24/2013
5TOS4,3028042,648,0,DEALER,1/24/2013
5TOS6,3028042,144,0,DEALER,1/24/2013
7POMSE,3028042,1080,0,DEALER,1/24/2013
7LOM12,3028042,1008,0,DEALER,1/24/2013
7LOM9,3028042,1680,0,DEALER,1/24/2013
7LSM,3028042,336,0,DEALER,1/24/2013
1LOM4CL,3028042,210,0,DEALER,1/24/2013
1LOM5CL,3028042,210,0,DEALER,1/24/2013
7LOM6,3028043,1344,0,DEALER,1/29/2013
7LOMSF,3028043,630,0,DEALER,1/29/2013
7LOMSF,3028043,137,0,DEALER,1/29/2013
7LOM12,3028043,672,0,DEALER,1/29/2013
7POM348,3028043,450,0,DEALER,1/29/2013
1LOM4CL,3028043,630,0,DEALER,1/29/2013
1PADSL,3028043,148,0,DEALER,1/29/2013
7POMSE,3028043,1620,0,DEALER,1/29/2013
7LOM8,3028044,1260,0,DEALER,1/29/2013
1LOMSG4,3028044,3360,0,DEALER,1/29/2013
1LOMCHR,3028044,105,0,DEALER,1/29/2013
7LSH,3028044,1008,0,DEALER,1/29/2013
7LOMSF,3028044,882,0,DEALER,1/29/2013
1LOM124CL,3028044,420,0,DEALER,1/29/2013
1LOM124CL,3028044,110,0,DEALER,1/29/2013
7POM348,3028044,45,0,DEALER,1/29/2013
7POMSE,3028044,540,0,DEALER,1/29/2013
7POMRBB8,3028044,45,0,DEALER,1/29/2013
4TOS4,3028044,480,0,DEALER,1/29/2013
4TOS6,3028044,320,0,DEALER,1/29/2013
4TOS6,3028044,144,0,DEALER,1/29/2013
4TOS8,3028044,240,0,DEALER,1/29/2013
5TOS4,3028044,216,0,DEALER,1/29/2013
5TOS6,3028044,144,0,DEALER,1/29/2013
1LOM5CL,3028045,630,0,DEALER,2/5/2013
1LOM8CL,3028045,315,0,DEALER,2/5/2013
5TOS4,3028045,216,0,DEALER,2/5/2013
5TOS6,3028045,144,0,DEALER,2/5/2013
1LOMCHR,3028046,105,0,DEALER,1/29/2013
1LOM5CL,3028046,420,0,DEALER,1/29/2013
1LOMSA12,3028046,280,0,DEALER,1/29/2013
4TOS4,3028046,480,0,DEALER,1/29/2013
4TOS6,3028046,320,0,DEALER,1/29/2013
7POMSP,3028099,225,0,DEALER,2/8/2013
4TOS496,3028100,384,0,DEALER,2/8/2013
1LOM5CL,3028100,420,0,DEALER,2/8/2013
7POMSP,3028100,1395,0,DEALER,2/8/2013
1LOMSA8,3028101,840,0,DEALER,2/8/2013
7POMSP,3028101,1440,0,DEALER,2/8/2013
1LOM5CL12,3028101,315,0,DEALER,2/8/2013
7LOM12,3028102,168,0,DEALER,2/8/2013
4TOS496,3028102,384,0,DEALER,2/8/2013
7POMSE,3028102,135,0,DEALER,2/8/2013
4TOS496,3028103,192,0,DEALER,2/8/2013
1LOMSA8,3028103,420,0,DEALER,2/8/2013
7POMSP,3028103,1395,0,DEALER,2/8/2013
1LOM5CL12,3028103,105,0,DEALER,2/8/2013
7LOM8,3028139,756,0,DEALER,1/29/2013
7LSM,3028139,336,0,DEALER,1/29/2013
1LOM5CL,3028139,210,0,DEALER,1/29/2013
1LOMSG4,3028139,2800,0,DEALER,1/29/2013
7POMSE,3028139,1260,0,DEALER,1/29/2013
7POM348,3028139,540,0,DEALER,1/29/2013
1PADSL,3028139,222,0,DEALER,1/29/2013
4TOS6,3028139,1280,0,DEALER,1/29/2013
1LOMSL8,3028140,46,3.19000005722046,DEALER,2/1/2013
4TOS4,3028140,960,50.1199989318848,DEALER,2/1/2013
4TOS6,3028140,320,26.0499992370605,DEALER,2/1/2013
1LOM5CL,3028140,105,14.0500001907349,DEALER,2/1/2013
1PADSL,3028140,222,48.5900001525879,DEALER,2/1/2013
7POMSE,3028140,45,8,DEALER,2/1/2013
4TOS2,3028188,880,0,DEALER,1/22/2013
4TOS4,3028188,1680,0,DEALER,1/22/2013
4TOS6,3028188,1760,0,DEALER,1/22/2013
4TOS8,3028188,720,0,DEALER,1/22/2013
1LOMSG4,3028188,1400,0,DEALER,1/22/2013
7LOMSF,3028188,378,0,DEALER,1/22/2013
7LOM8,3028188,1764,0,DEALER,1/22/2013
7LOM12,3028188,336,0,DEALER,1/22/2013
7POMSE,3028188,405,0,DEALER,1/22/2013
7POMSE,3028189,360,0,DEALER,2/1/2013
7PSMSE,3028189,90,0,DEALER,2/1/2013
7LOM6,3028189,672,0,DEALER,2/1/2013
7LOM9,3028189,420,0,DEALER,2/1/2013
7LSH,3028189,336,0,DEALER,2/1/2013
4TOS2,3028189,1320,0,DEALER,2/1/2013
4TOS4,3028189,1440,0,DEALER,2/1/2013
4TOS6,3028189,320,0,DEALER,2/1/2013
4TOS8,3028189,720,0,DEALER,2/1/2013
5TOS4,3028189,1728,0,DEALER,2/1/2013
5TOS6,3028189,864,0,DEALER,2/1/2013
5TOS8,3028189,324,0,DEALER,2/1/2013
7POMRBB8,3028227,45,0,DEALER,2/12/2013
1LOMSG4,3028227,420,0,DEALER,2/12/2013
7PSMSE,3028227,45,0,DEALER,2/12/2013
1PADSL,3028227,74,0,DEALER,2/12/2013
7POM348,3028227,90,0,DEALER,2/12/2013
7LOM12,3028227,168,0,DEALER,2/12/2013
1LOM4CL,3028249,420,0,DEALER,1/29/2013
7LSH,3028249,672,0,DEALER,1/29/2013
7LOMSF,3028249,252,0,DEALER,1/29/2013
4TOS2,3028249,880,0,DEALER,1/29/2013
4TOS4,3028249,960,0,DEALER,1/29/2013
4TOS12,3028249,400,0,DEALER,1/29/2013
5TOS4,3028249,1080,0,DEALER,1/29/2013
5TOS6,3028249,1008,0,DEALER,1/29/2013
4FOM8,3028249,360,0,DEALER,1/29/2013
7POMSE,3028249,450,0,DEALER,1/29/2013
4TOS8,3028249,360,0,DEALER,1/29/2013
4TOS8,3028249,116,0,DEALER,1/29/2013
4TOS4,3028250,960,0,DEALER,1/29/2013
4TOS6,3028250,320,0,DEALER,1/29/2013
4TOS8,3028250,840,0,DEALER,1/29/2013
4TOS12,3028250,80,0,DEALER,1/29/2013
5TOS4,3028250,864,0,DEALER,1/29/2013
5TOS6,3028250,144,0,DEALER,1/29/2013
5TOS8,3028250,756,0,DEALER,1/29/2013
5TOS12,3028250,72,0,DEALER,1/29/2013
1LOM5CL,3028250,1260,0,DEALER,1/29/2013
1LOM8CL,3028250,630,0,DEALER,1/29/2013
1LOMSG4,3028250,2800,0,DEALER,1/29/2013
5TOS4,3028251,216,0,DEALER,1/22/2013
5TOS6,3028251,288,0,DEALER,1/22/2013
7LOM12,3028251,2184,0,DEALER,1/22/2013
7LOM9,3028251,840,0,DEALER,1/22/2013
7LOM6,3028251,672,0,DEALER,1/22/2013
7LOM6,3028251,318,0,DEALER,1/22/2013
4TOS4,3028251,1440,0,DEALER,1/22/2013
4TOS6,3028251,960,0,DEALER,1/22/2013
4TOS8,3028251,240,0,DEALER,1/22/2013
7LOMSF,3028251,252,0,DEALER,1/22/2013
7POMSE,3028251,405,0,DEALER,1/22/2013
7POM348,3028252,45,0,DEALER,2/8/2013
7POMSE,3028252,180,0,DEALER,2/8/2013
4TOS4,3028252,480,0,DEALER,2/8/2013
5TOS4,3028252,1080,0,DEALER,2/8/2013
5TOS4,3028252,213,0,DEALER,2/8/2013
1PADSL,3028252,37,0,DEALER,2/8/2013
1LOMSL8,3028309,9450,0,DEALER,2/1/2013
1LOMSL8,3028309,218,0,DEALER,2/1/2013
5TOS10,3028309,180,0,DEALER,2/1/2013
1LOM8CL,3028310,105,0,DEALER,2/8/2013
4TOS6,3028310,160,0,DEALER,2/8/2013
1LOM5CL,3028310,115,0,DEALER,2/8/2013
1LOM5CL,3028310,90,0,DEALER,2/8/2013
4TOS2,3028310,440,0,DEALER,2/8/2013
1LOMSL8,3028310,210,0,DEALER,2/8/2013
58TOM3DTU,3028311,1296,0,DEALER,2/12/2013
58TOM6DTU,3028311,1920,0,DEALER,2/12/2013
1PTXA12BL,3028395,1364,0,DEALER,2/12/2013
5TTXA192,3028395,336,0,DEALER,2/12/2013
7LOM12,3028425,168,0,DEALER,2/15/2013
1LOM5CL,3028425,105,0,DEALER,2/15/2013
7POMSP,3028425,630,0,DEALER,2/15/2013
1LOM5CL,3028426,105,0,DEALER,2/15/2013
4TOS496,3028427,384,0,DEALER,2/15/2013
1LOM5CL,3028427,630,0,DEALER,2/15/2013
7POMSP,3028427,1710,0,DEALER,2/15/2013
4TOS496,3028428,192,0,DEALER,2/15/2013
1LOMSA8,3028428,420,0,DEALER,2/15/2013
7POMSP,3028428,1530,0,DEALER,2/15/2013
1LOM5CL12,3028428,420,0,DEALER,2/15/2013
7LOM12,3028429,168,0,DEALER,2/15/2013
4TOS496,3028429,384,0,DEALER,2/15/2013
7POMSE,3028429,45,0,DEALER,2/15/2013
4TOS496,3028430,384,0,DEALER,2/15/2013
1LOMSA8,3028430,1050,0,DEALER,2/15/2013
7POMSP,3028430,1710,0,DEALER,2/15/2013
1LOM5CL12,3028430,525,0,DEALER,2/15/2013
4TOS4,3028472,1440,0,DEALER,1/22/2013
4TOS6,3028472,2880,0,DEALER,1/22/2013
4TOS10,3028472,800,0,DEALER,1/22/2013
7LOM12,3028472,1344,0,DEALER,1/22/2013
1LOMSG4,3028472,1400,0,DEALER,1/22/2013
7POMSE,3028472,225,0,DEALER,1/22/2013
58TOM3DTU,3028473,3888,0,DEALER,2/12/2013
58TOM3DTU,3028473,429,0,DEALER,2/12/2013
58TOM6DTU,3028473,576,0,DEALER,2/12/2013
5TOS4,3028474,2376,0,DEALER,2/6/2013
7LOM12,3028534,336,0,DEALER,2/6/2013
7LOM12,3028534,150,0,DEALER,2/6/2013
1LOMCHR,3028534,105,0,DEALER,2/6/2013
1LOM4CL,3028534,210,0,DEALER,2/6/2013
1LOMSLC6,3028534,280,0,DEALER,2/6/2013
7POM348,3028534,135,0,DEALER,2/6/2013
1LSHCRT,3028534,180,0,DEALER,2/6/2013
4TOS8,3028534,120,0,DEALER,2/6/2013
1LOMSG4,3028535,3920,0,DEALER,1/22/2013
7POMSE,3028535,1890,0,DEALER,1/22/2013
4TOS2,3028535,1320,0,DEALER,1/22/2013
4TOS4,3028535,960,0,DEALER,1/22/2013
4TOS6,3028535,480,0,DEALER,1/22/2013
4TOS6,3028535,158,0,DEALER,1/22/2013
4TOS8,3028535,240,0,DEALER,1/22/2013
7LOM6,3028535,672,0,DEALER,1/22/2013
7LOM12,3028535,168,0,DEALER,1/22/2013
58TOM4DTU,3028536,3744,0,DEALER,2/14/2013
58TOM4DTU,3028536,326,0,DEALER,2/14/2013
1LOM4CL,3028537,315,0,DEALER,2/6/2013
1LOM5CL,3028537,840,0,DEALER,2/6/2013
7POMSE,3028537,405,0,DEALER,2/6/2013
4TOS2,3028537,880,0,DEALER,2/6/2013
4TOS6,3028537,960,0,DEALER,2/6/2013
4TOS6,3028537,192,0,DEALER,2/6/2013
4TOS8,3028537,120,0,DEALER,2/6/2013
4TOS8,3028537,126,0,DEALER,2/6/2013
4TOS10,3028537,300,0,DEALER,2/6/2013
4TOS12,3028537,320,0,DEALER,2/6/2013
7LOM9,3028537,1470,0,DEALER,2/6/2013
7LOM9,3028537,168,0,DEALER,2/6/2013
1LOMSG4,3028537,1960,0,DEALER,2/6/2013
1LOM124CL,3028599,700,0,DEALER,2/19/2013
1LOM126CL,3028599,140,0,DEALER,2/19/2013
7POM348,3028599,90,0,DEALER,2/19/2013
7LOM12,3028599,672,0,DEALER,2/19/2013
7POMSE,3028599,180,0,DEALER,2/19/2013
7LSM,3028599,504,0,DEALER,2/19/2013
1LOM124CL,3028599,115,0,DEALER,2/19/2013
1LOM126CL,3028599,117,0,DEALER,2/19/2013
7LSM,3028621,336,0,DEALER,2/13/2013
7LOM12,3028621,336,0,DEALER,2/13/2013
7POM349,3028621,90,0,DEALER,2/13/2013
7POM347,3028621,90,0,DEALER,2/13/2013
7POM348,3028621,360,0,DEALER,2/13/2013
4TOS4,3028704,240,0,DEALER,2/11/2013
4TOS8,3028704,240,0,DEALER,2/11/2013
5TOS4,3028704,432,0,DEALER,2/11/2013
5TOS8,3028704,216,0,DEALER,2/11/2013
1LOM8CL,3028704,420,0,DEALER,2/11/2013
7POMSE,3028704,270,0,DEALER,2/11/2013
4TOS12,3028704,80,0,DEALER,2/11/2013
7LOM6,3028705,672,0,DEALER,2/6/2013
7LOM8,3028705,2772,0,DEALER,2/6/2013
7LOM12,3028705,840,0,DEALER,2/6/2013
7LSM,3028705,504,0,DEALER,2/6/2013
7POM348,3028705,90,0,DEALER,2/6/2013
1LSHFISH,3028705,180,0,DEALER,2/6/2013
7PSMSE,3028705,135,0,DEALER,2/6/2013
5TOS2,3028705,396,0,DEALER,2/6/2013
5TOS4,3028705,648,0,DEALER,2/6/2013
5TOS6,3028705,720,0,DEALER,2/6/2013
5TOS6,3028705,139,0,DEALER,2/6/2013
5TOS8,3028705,540,0,DEALER,2/6/2013
5TOS10,3028705,180,0,DEALER,2/6/2013
5TOS12,3028705,72,0,DEALER,2/6/2013
5TOS12,3028705,60,0,DEALER,2/6/2013
7POMSE,3028705,180,0,DEALER,2/6/2013
4TOS2,3028706,1320,0,DEALER,2/5/2013
4TOS4,3028706,1440,0,DEALER,2/5/2013
4TOS6,3028706,480,0,DEALER,2/5/2013
4TOS8,3028706,1200,0,DEALER,2/5/2013
4TOS12,3028706,80,0,DEALER,2/5/2013
5TOS4,3028706,216,0,DEALER,2/5/2013
5TOS8,3028706,432,0,DEALER,2/5/2013
5TOS12,3028706,72,0,DEALER,2/5/2013
1LOM5CL,3028706,1470,0,DEALER,2/5/2013
1LOM8CL,3028706,525,0,DEALER,2/5/2013
1LOMSG4,3028706,2240,0,DEALER,2/5/2013
7LOM8,3028707,252,0,DEALER,2/4/2013
7LOM12,3028707,168,0,DEALER,2/4/2013
1LOM4CL,3028707,105,0,DEALER,2/4/2013
1LOM5CL,3028707,840,0,DEALER,2/4/2013
1LOMSL8,3028707,210,0,DEALER,2/4/2013
1LOM126CL,3028707,140,0,DEALER,2/4/2013
1LOMSG4,3028707,2240,0,DEALER,2/4/2013
7LSM,3028707,168,0,DEALER,2/4/2013
1LOMCHR,3028707,630,0,DEALER,2/4/2013
1PADSL,3028707,37,0,DEALER,2/4/2013
7POM347,3028707,405,0,DEALER,2/4/2013
7POM348,3028707,90,0,DEALER,2/4/2013
7POM349,3028707,45,0,DEALER,2/4/2013
7POMSE,3028707,315,0,DEALER,2/4/2013
4TOS2,3028707,440,0,DEALER,2/4/2013
4TOS4,3028707,1440,0,DEALER,2/4/2013
4TOS6,3028707,320,0,DEALER,2/4/2013
4TOS8,3028707,360,0,DEALER,2/4/2013
4TOS12,3028707,160,0,DEALER,2/4/2013
5TOS4,3028707,216,0,DEALER,2/4/2013
5TOS6,3028707,126,0,DEALER,2/4/2013
5TOS8,3028707,108,0,DEALER,2/4/2013
5TOS12,3028707,72,0,DEALER,2/4/2013
1LSHCRT,3028707,180,0,DEALER,2/4/2013
7POM347,3028708,1035,0,DEALER,2/14/2013
58TOM4DTU,3028709,4032,0,DEALER,2/19/2013
7LOM6,3028770,672,0,DEALER,2/6/2013
7LOM8,3028770,756,0,DEALER,2/6/2013
7LOM9,3028770,630,0,DEALER,2/6/2013
7LOM12,3028770,504,0,DEALER,2/6/2013
1LOM4CL,3028770,210,0,DEALER,2/6/2013
1LOM5CL,3028770,210,0,DEALER,2/6/2013
1LOM126CL,3028770,140,0,DEALER,2/6/2013
1LOMSG4,3028770,1680,0,DEALER,2/6/2013
7LSM,3028770,168,0,DEALER,2/6/2013
7POM348,3028770,180,0,DEALER,2/6/2013
7POMSE,3028770,270,0,DEALER,2/6/2013
4TOS2,3028770,1320,0,DEALER,2/6/2013
4TOS4,3028770,720,0,DEALER,2/6/2013
4TOS6,3028770,480,0,DEALER,2/6/2013
4TOS8,3028770,600,0,DEALER,2/6/2013
4TOS10,3028770,300,0,DEALER,2/6/2013
4TOS12,3028770,80,0,DEALER,2/6/2013
5TOS4,3028770,432,0,DEALER,2/6/2013
1LOMSG4,3028771,6720,0,DEALER,2/20/2013
7POMSP,3028788,135,0,DEALER,2/22/2013
4TOS496,3028789,2304,0,DEALER,2/22/2013
1LOM5CL,3028789,1680,0,DEALER,2/22/2013
7POMSP,3028789,1980,0,DEALER,2/22/2013
4TOS496,3028790,576,0,DEALER,2/22/2013
1LOMSA8,3028790,1260,0,DEALER,2/22/2013
7POMSP,3028790,2430,0,DEALER,2/22/2013
1LOM5CL12,3028790,105,0,DEALER,2/22/2013
7LOM12,3028791,1008,0,DEALER,2/22/2013
4TOS496,3028791,1344,0,DEALER,2/22/2013
1LOM5CL,3028791,420,0,DEALER,2/22/2013
7POMSE,3028791,270,0,DEALER,2/22/2013
4TOS496,3028792,1152,0,DEALER,2/22/2013
1LOMSA8,3028792,420,0,DEALER,2/22/2013
7POMSP,3028792,1620,0,DEALER,2/22/2013
1LOM5CL12,3028792,420,0,DEALER,2/22/2013
7LOM8,3028833,756,0,DEALER,2/6/2013
7LOM9,3028833,630,0,DEALER,2/6/2013
7LOM12,3028833,504,0,DEALER,2/6/2013
1LOM5CL,3028833,210,0,DEALER,2/6/2013
1LOM126CL,3028833,140,0,DEALER,2/6/2013
7LSM,3028833,336,0,DEALER,2/6/2013
1LOMCHR,3028833,105,0,DEALER,2/6/2013
7LSH,3028833,336,0,DEALER,2/6/2013
7LOMSF,3028833,126,0,DEALER,2/6/2013
1LOM124CL,3028833,140,0,DEALER,2/6/2013
4TOS2,3028833,880,0,DEALER,2/6/2013
4TOS2,3028833,436,0,DEALER,2/6/2013
4TOS4,3028833,1200,0,DEALER,2/6/2013
4TOS4,3028833,248,0,DEALER,2/6/2013
4TOS6,3028833,480,0,DEALER,2/6/2013
4TOS8,3028833,480,0,DEALER,2/6/2013
4TOS12,3028833,160,0,DEALER,2/6/2013
5TOS2,3028833,396,0,DEALER,2/6/2013
5TOS4,3028833,648,0,DEALER,2/6/2013
5TOS6,3028833,576,0,DEALER,2/6/2013
5TOS8,3028833,108,0,DEALER,2/6/2013
5TOS12,3028833,72,0,DEALER,2/6/2013
4FOM8,3028833,120,0,DEALER,2/6/2013
7LSM,3028834,168,0,DEALER,2/13/2013
7LOM12,3028834,336,0,DEALER,2/13/2013
7LOM8,3028834,504,0,DEALER,2/13/2013
7POM348,3028834,450,0,DEALER,2/13/2013
1PADSL,3028835,37,0,DEALER,2/13/2013
1LOM5CL,3028835,315,0,DEALER,2/13/2013
1LOM8CL,3028835,210,0,DEALER,2/13/2013
1LOMSA12,3028835,560,0,DEALER,2/13/2013
7POM348,3028835,90,0,DEALER,2/13/2013
7LSM,3028836,336,0,DEALER,2/14/2013
4TOS4,3028836,480,0,DEALER,2/14/2013
5TOS4,3028836,432,0,DEALER,2/14/2013
5TOS6,3028836,288,0,DEALER,2/14/2013
5TOS8,3028836,108,0,DEALER,2/14/2013
5TOS10,3028836,90,0,DEALER,2/14/2013
5TOS12,3028836,72,0,DEALER,2/14/2013
1PADSL,3028837,37,0,DEALER,2/14/2013
1PADSL,3028837,19,0,DEALER,2/14/2013
1LOMSLC6,3028837,140,0,DEALER,2/14/2013
7POM348,3028837,45,0,DEALER,2/14/2013
5TOS6,3028837,144,0,DEALER,2/14/2013
5TOS4,3028837,648,0,DEALER,2/14/2013
7LOM9,3028837,210,0,DEALER,2/14/2013
4TOS4,3028837,960,0,DEALER,2/14/2013
7POM348,3028868,45,0,DEALER,2/25/2013
7LOM12,3028868,504,0,DEALER,2/25/2013
WSMISC4896,3028889,495,0,WASTE,2/20/2013
WSMISC4896,3028889,92,0,WASTE,2/20/2013
WSMISC4896,3028889,88,0,WASTE,2/20/2013
WSMISC4896,3028889,41,0,WASTE,2/20/2013
WSMISC4896,3028889,50,0,WASTE,2/20/2013
WSMISC4896,3028889,53,0,WASTE,2/20/2013
WSMISC4896,3028889,42,0,WASTE,2/20/2013
WSMISC4896,3028889,32,0,WASTE,2/20/2013
WSMISC4896,3028889,15,0,WASTE,2/20/2013
WS1LMISC8,3028890,438,0,WASTE,2/20/2013
WS1LMISC8,3028890,432,0,WASTE,2/20/2013
WS1LMISC8,3028890,224,0,WASTE,2/20/2013
WS1LMISC8,3028890,198,0,WASTE,2/20/2013
7LOM6,3028948,336,0,DEALER,2/14/2013
7LOM9,3028948,210,0,DEALER,2/14/2013
7LOM12,3028948,1008,0,DEALER,2/14/2013
7LOMSF,3028948,126,0,DEALER,2/14/2013
1LOM5CL,3028948,105,0,DEALER,2/14/2013
7LSH,3028948,336,0,DEALER,2/14/2013
7POMSE,3028948,450,0,DEALER,2/14/2013
4TOS2,3028948,880,0,DEALER,2/14/2013
4TOS4,3028948,4080,0,DEALER,2/14/2013
4TOS6,3028948,480,0,DEALER,2/14/2013
4TOS8,3028948,480,0,DEALER,2/14/2013
4TOS10,3028948,200,0,DEALER,2/14/2013
4TOS12,3028948,160,0,DEALER,2/14/2013
4FOM8,3028948,480,0,DEALER,2/14/2013
5TOS6,3028948,144,0,DEALER,2/14/2013
5TOS8,3028948,108,0,DEALER,2/14/2013
7POMSE,3028949,540,0,DEALER,2/11/2013
4FOM6,3028949,160,0,DEALER,2/11/2013
4TOS2,3028949,440,0,DEALER,2/11/2013
4TOS4,3028949,1200,0,DEALER,2/11/2013
